url,name,number of reviews,address,rating,about,special diets,meals,cuisines,features,rating_Food,rating_Service,rating_Value,rating_Atmosphere,price range
/Restaurant_Review-g298452-d21334362-Reviews-Bay_City_Cafe-Pasay_Metro_Manila_Luzon.html,Bay City Cafe,115,"Coral Way Corner Diosdado Macapagal Boulevard Citadines Bay City Manila, Pasay, Luzon 1300 Philippines",5.0,,,"Breakfast, Lunch, Dinner, Brunch, Drinks","Filipino, Asian",,5.0,5.0,5.0,5.0,₱200 - ₱550
/Restaurant_Review-g298453-d10514622-Reviews-Sky_High_Bar-Pasig_Metro_Manila_Luzon.html,Sky High Bar,576,"United Street Corner Brixton Street Penthouse, 21st Floor Ace Hotel And Suites United Corner Brixton Street, Pasig, Luzon 1603 Philippines",5.0,,,"Dinner, Late Night, Drinks","Bar, Filipino, International","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Highchairs Available, Wine and Beer, Free Wifi",4.5,4.5,4.5,,
/Restaurant_Review-g298452-d13987700-Reviews-Spiral-Pasay_Metro_Manila_Luzon.html,Spiral,3424,"Roxas Boulevard Sofitel Philippine Plaza Hotel CCP Complex, Pasay, Luzon 1300 Philippines",4.5,"Give your palates a taste of the world and let your imaginations run wild as sumptuous international dishes are served in a first-class interactive dining setting that is uniquely Spiral. With over 350 international dishes on its menu, this iconic restaurant offers an enticing journey of taste one simply cannot resist. By embodying its core values of authenticity, simplicity, tradition, innovation, connectivity and personalized service, Spiral has become the epitome of superior dining. Embark on your own journey of taste. Experience the world at the tip of your tongue. Stir your senses and have a maginifique time at Spiral!","Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks","French, Chinese, Japanese, American, Indian, Filipino, Sushi, European, Asian, Middle Eastern, Central European","Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Buffet, Wine and Beer, Digital Payments, Playgrounds, Non-smoking restaurants",4.5,4.5,4.0,4.5,
/Restaurant_Review-g298452-d10244422-Reviews-Cafe_Belmont-Pasay_Metro_Manila_Luzon.html,Cafe Belmont,462,"Newport Boulevard Newport City, Pasay, Luzon 1309 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch","Filipino, Cafe, Asian","Takeout, Reservations, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service",4.5,4.5,4.5,,
/Restaurant_Review-g298452-d14960791-Reviews-Savoy_Cafe-Pasay_Metro_Manila_Luzon.html,Savoy Cafe,395,"101 Andrews Avenue Savoy Hotel Manila, Newport City, Pasay, Luzon 1300 Philippines",5.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options",,"Filipino, International",,4.5,5.0,4.5,,₱20 - ₱30
/Restaurant_Review-g298453-d8455233-Reviews-Ace_International_Buffet-Pasig_Metro_Manila_Luzon.html,Ace International Buffet,887,"United St. Corner Brixton St., Pasig, Luzon 1603 Philippines",5.0,,"Vegetarian Friendly, Gluten Free Options, Vegan Options","Breakfast, Lunch, Dinner, Brunch","Filipino, International, Asian, Japanese",,4.5,4.5,4.5,,
/Restaurant_Review-g298452-d19565185-Reviews-Yamazato-Pasay_Metro_Manila_Luzon.html,Yamazato,190,"Portwood Street, Pasay, Luzon 1309 Philippines",5.0,Hotel Okura Manila's signature Japanese fine dining restaurant serves only the freshest ingredients to ensure supreme taste and unmatched quality.,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Drinks","Japanese, Sushi, Asian, Healthy, Grill, Kaiseki","Reservations, Private Dining, Seating, Parking Available, Serves Alcohol, Accepts Credit Cards, Table Service, Takeout, Highchairs Available, Wine and Beer, Non-smoking restaurants, Gift Cards Available",5.0,5.0,4.5,,"₱1,000 - ₱8,500"
/Restaurant_Review-g312693-d7725728-Reviews-The_Cafe-Paranaque_Metro_Manila_Luzon.html,The Cafe,2070,"Entertainment City, Paranaque, Manila Belle Avenue Hyatt Regency Manila, City of Dreams, Paranaque, Luzon 1701 Philippines",5.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options",,"Chinese, Japanese, International, Asian, Filipino",,4.0,4.0,3.5,3.5,"₱2,253 - ₱3,098"
/Restaurant_Review-g1758900-d9993895-Reviews-High_Street_Lounge-Taguig_City_Metro_Manila_Luzon.html,High Street Lounge,452,"30th Street Corner 5th Avenue Level 8, Shangri-La The Fort, Manila, Bonifacio Global City, Taguig City, Luzon 1634 Philippines",5.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch",Bar,,4.5,4.5,4.5,,
/Restaurant_Review-g298450-d15271960-Reviews-Cosmic_Poblacion-Makati_Metro_Manila_Luzon.html,Cosmic Poblacion,161,"5057 P. Burgos Cor. General Luna Brgy. Poblacion G/f, Makati, Luzon 1210 Philippines",5.0,"We are a full-fledged vegan cafe & bistro located in the heart of Makati, Poblacion. Our selections offer an array of favorite flavorful dishes such as Miso Soup and Ramen; Lasagna and Pesto salad; Sisig, Sinigang, and Beanuguan (vegan dinuguan); Enchelitos and Burgers.","Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch, Late Night","Filipino, Asian, Healthy, Fusion","Delivery, Takeout, Seating, Table Service, Reservations",5.0,4.5,5.0,,₱80 - ₱350
/Restaurant_Review-g298451-d1479717-Reviews-HEAT-Mandaluyong_Metro_Manila_Luzon.html,HEAT,1053,"1 Garden Way Ortigas Center, Mandaluyong, Luzon 1550 Philippines",4.5,,,,"Chinese, American, Asian, Contemporary",,4.5,4.0,4.0,4.5,"₱563 - ₱3,380"
/Restaurant_Review-g298452-d24077198-Reviews-Yawaragi_Hotel_Okura_Manila-Pasay_Metro_Manila_Luzon.html,Yawaragi - Hotel Okura Manila,188,"2 E Palm Drive 5th Floor, Hotel Okura Manila, Pasay, Luzon 1309 Philippines",5.0,,,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks","Japanese, American, Filipino, International, Asian",,5.0,5.0,4.5,5.0,"₱28,163 - ₱168,976"
/Restaurant_Review-g298453-d8490464-Reviews-Cafe_Astoria-Pasig_Metro_Manila_Luzon.html,Cafe Astoria,129,"15 BL. Escriva Drive GF Astoria Plaza, Pasig, Luzon 1605 Philippines",4.5,,Vegetarian Friendly,"Breakfast, Drinks, Lunch, Dinner, Brunch","Filipino, International, Asian",,4.0,4.5,4.0,,
/Restaurant_Review-g298453-d12450494-Reviews-Sky_Garden_Steak_House-Pasig_Metro_Manila_Luzon.html,Sky Garden Steak House,231,"8th Floor Ace Hotel & Suites United Street corner Brixton Street, Kapitolyo, Pasig, Luzon 1603 Philippines",5.0,,,"Dinner, Late Night, Drinks","American, Steakhouse, Southwestern, Bar, International, Pub","Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Takeout, Private Dining, Highchairs Available, Wheelchair Accessible, Wine and Beer, Free Wifi, Accepts Credit Cards",4.0,4.0,4.0,,
/Restaurant_Review-g298450-d8658411-Reviews-Firefly_Roofdeck_Restaurant-Makati_Metro_Manila_Luzon.html,Firefly Roofdeck Restaurant,593,"Makati Avenue Corner Kalayaan Avenue 32 Flr. City Garden Grand Hotel, Makati, Luzon 1212 Philippines",4.5,,,"Lunch, Dinner, Late Night, Drinks","Chinese, American, Cafe, Asian, Filipino",,4.0,4.0,4.0,,"₱563 - ₱1,127"
/Restaurant_Review-g1758900-d19254945-Reviews-The_Alley_By_Vikings_BGC-Taguig_City_Metro_Manila_Luzon.html,The Alley By Vikings BGC,225,"Unit 201-212, Upper Ground Floor, Bonifacio High Street Central, Bonifacio Global City, Taguig City, Luzon 1634 Philippines",4.5,,,"Lunch, Dinner, Brunch, Drinks","Chinese, Japanese, Asian, Malaysian",,4.5,4.5,4.5,5.0,"₱988 - ₱1,088"
/Restaurant_Review-g298574-d3912124-Reviews-Vikings_SM_North_Edsa-Quezon_City_Metro_Manila_Luzon.html,Vikings SM North Edsa,642,"SM City North Edsa, North Avenue corner EDSA 4th Floor, The Block, Quezon City, Luzon 1100 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options",,"Filipino, International, Asian",,4.5,4.0,4.0,4.0,"₱55,649 - ₱61,282"
/Restaurant_Review-g298450-d2072704-Reviews-UMU_Japanese_Restaurant-Makati_Metro_Manila_Luzon.html,UMU Japanese Restaurant,389,"Lobby Level, Dusit Thani Manila Ayala Center, Makati, Luzon 1223 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch","Japanese, Sushi, Asian",,4.5,4.5,4.0,4.5,
/Restaurant_Review-g298452-d1591984-Reviews-CRU_Steakhouse-Pasay_Metro_Manila_Luzon.html,CRU Steakhouse,431,"2 Resorts Drive Manila Marriott Hotel, Pasay, Luzon 1309 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner",Steakhouse,,4.5,4.5,4.0,4.5,
/Restaurant_Review-g1758900-d9993891-Reviews-Raging_Bull_Chophouse_and_Bar-Taguig_City_Metro_Manila_Luzon.html,Raging Bull Chophouse and Bar,390,"30th Street Corner 5th Avenue, Shangri-La The Fort, Manila Bonifacio Global City, Taguig City, Luzon 1634 Philippines",4.5,,Gluten Free Options,"Lunch, Dinner","American, Steakhouse, Bar",,4.5,4.5,4.0,,
/Restaurant_Review-g1758900-d6499561-Reviews-Yoree_Korean_Barbeque_Dining_BGC-Taguig_City_Metro_Manila_Luzon.html,Yoree Korean Barbeque Dining - BGC,364,"1-6 Forum 7th Avenue Cor. 25th Street Bonifacio Global City, Taguig City, Luzon 1634 Philippines",4.5,,"Gluten Free Options, Vegetarian Friendly","Lunch, Dinner, Brunch, Drinks","International, Barbecue, Asian, Korean, Grill",,4.5,4.0,4.0,,
/Restaurant_Review-g298450-d1024514-Reviews-Circles_Event_Cafe-Makati_Metro_Manila_Luzon.html,Circles Event Cafe,877,"Makati Shangri-La Manila Polo Clb Corner Makati Ave., Makati, Luzon 1219 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",,"Filipino, Sushi, Asian, International",,4.0,4.0,4.0,4.5,"₱1,690 - ₱2,253"
/Restaurant_Review-g1758900-d9993659-Reviews-Canton_Road-Taguig_City_Metro_Manila_Luzon.html,Canton Road,338,"30th Street Corner 5th Avenue 3rd Level, Shangri-La The Fort, Manila, Bonifacio Global City, Taguig City, Luzon 1634 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner","Chinese, Asian",,4.5,5.0,4.5,,
/Restaurant_Review-g298452-d20267003-Reviews-Oori-Pasay_Metro_Manila_Luzon.html,Oori,77,"80 Andrews Avenue Sheraton Manila Hotel, Pasay, Luzon 1300 Philippines",5.0,,,"Lunch, Dinner",,"Parking Available, Accepts Credit Cards",5.0,5.0,4.5,,"₱845 - ₱2,816"
/Restaurant_Review-g298573-d6163128-Reviews-Le_Bar-Manila_Metro_Manila_Luzon.html,Le Bar,290,"Centro Commerciale P Complex Sofitel Philippine Plaza Manila, Manila, Luzon 1300 Philippines",4.5,,"Vegetarian Friendly, Gluten Free Options","Breakfast, Dinner, Brunch, Lunch, Late Night","French, Wine Bar, Bar, European",,4.5,4.5,4.5,4.5,
/Restaurant_Review-g298450-d8439479-Reviews-Hummus_Elijah-Makati_Metro_Manila_Luzon.html,Hummus Elijah,458,"5059 P. Burgos st. Poblacion, Makati, Luzon 1209 Philippines",4.5,"Hummus Elijah aims to provide the friendliest, most helpful service and the freshest, best tasting hummus, falafel, salads and other platters prepared authentically just like in the Mediterranean. We invite our guests to integrate Hummus Elijah into their daily healthy lifestyles through our fast service, welcoming atmosphere or delivery and of course our delicious food made from premium ingredients at affordable prices. Hummus Elijah believes in serving not only its guests but also its environment and surroundings and is 100% Vegetarian.","Vegetarian Friendly, Vegan Options, Halal, Kosher, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch, Late Night","Lebanese, Mediterranean, Healthy, Middle Eastern","Outdoor Seating, Television, Delivery, Takeout, Reservations, Seating, Cash Only, Free Wifi, Accepts Credit Cards, Table Service",4.5,4.5,4.5,,₱250 - ₱400
/Restaurant_Review-g298451-d15017479-Reviews-NIU_The_Podium-Mandaluyong_Metro_Manila_Luzon.html,"NIU, The Podium",145,"5th Floor, The Podium 18 ADB Avenue , Ortigas Center, Mandaluyong, Luzon 4107 Philippines",4.5,An elevated dining experience,Vegetarian Friendly,"Lunch, Dinner, Drinks","Chinese, American, Asian, Central Asian, Japanese Fusion","Reservations, Seating, Serves Alcohol, Table Service, Delivery, Buffet, Wheelchair Accessible, Wine and Beer, Free Wifi, Accepts Credit Cards, Live Music, Non-smoking restaurants",4.5,4.5,4.5,5.0,"₱1,088 - ₱1,588"
/Restaurant_Review-g298452-d15130216-Reviews-Chateaubriand-Pasay_Metro_Manila_Luzon.html,Chateaubriand,139,"110 Williams Street corner Roxas Blvd Beside OLD DFA, Pasay, Luzon 1300 Philippines",5.0,,"Vegetarian Friendly, Gluten Free Options",,Steakhouse,,5.0,5.0,5.0,,₱17 - ₱37
/Restaurant_Review-g298451-d1198654-Reviews-Edsa_Shangri_La_Manila_Summer_Palace-Mandaluyong_Metro_Manila_Luzon.html,"Edsa Shangri-La Manila, Summer Palace",214,"1 Garden Way Edsa Shangri-La, Manila, Ortigas Center, Mandaluyong, Luzon 1550 Philippines",4.5,"Showcasing culinary mastery steeped in Chinese tradition, Summer Palace has been an icon of authentic Cantonese cuisine and culinary excellence since 1992. We invite you to explore our 8 Treasures, a collection of signature dishes and signature classics designed by our dedicated culinary team. Come and taste our sumptuous selection of dim sum, seafood and noodles, just a part of the 180 dishes we serve. Located in Edsa Shangri-La at the Mezzanine Level, Tower Wing. Smoking is not permitted.","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner","Chinese, Asian","Reservations, Private Dining, Seating, Parking Available, Validated Parking, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service, Takeout",4.5,4.5,4.0,4.5,
/Restaurant_Review-g298452-d3773626-Reviews-The_Singing_Cooks_Waiters-Pasay_Metro_Manila_Luzon.html,The Singing Cooks & Waiters,314,"Corner Gil Puyat Avenue and Roxas Blvd Manila, Pasay, Luzon Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner","Filipino, Asian",,4.5,4.5,4.5,4.5,
/Restaurant_Review-g298574-d26121745-Reviews-Straight_Up_Seda_Vertis_North-Quezon_City_Metro_Manila_Luzon.html,Straight Up - Seda Vertis North,68,"Sola corner Lux Drive, Vertis North, Quezon City, Quezon City, Luzon 1105 Philippines",5.0,,,"Dinner, Late Night, Drinks","Filipino, International, Barbecue, Bar, Pub, Dining bars",,4.5,5.0,4.5,5.0,"₱500 - ₱1,000"
/Restaurant_Review-g298450-d7381248-Reviews-Vikings_Luxury_Buffet_SM_Jazz_Makati-Makati_Metro_Manila_Luzon.html,"Vikings Luxury Buffet, SM Jazz Makati",283,"Nicanor Garcia Street, Makati, Luzon 1209 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch","Sushi, Asian, International",,4.5,4.5,4.5,4.5,
/Restaurant_Review-g298452-d12102605-Reviews-Man_Ho-Pasay_Metro_Manila_Luzon.html,Man Ho,109,"2 Resorts Drive Ground Floor, West Wing, Marriott Hotel Manila, Pasay, Luzon 1309 Philippines",5.0,,"Vegan Options, Gluten Free Options, Vegetarian Friendly","Lunch, Dinner","Chinese, Asian",,5.0,5.0,4.5,,
/Restaurant_Review-g298450-d9867251-Reviews-Green_Bar-Makati_Metro_Manila_Luzon.html,Green Bar,202,"106 Aguirre Street, Makati, Luzon 1223 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch, Drinks","Cafe, Bar, Pub","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Free Wifi, Table Service, Street Parking, Wine and Beer",4.5,4.5,4.5,,
/Restaurant_Review-g1758900-d7127770-Reviews-NIU_SM_Aura_Premier-Taguig_City_Metro_Manila_Luzon.html,"NIU, SM Aura Premier",628,"26th Street Corner McKinley Parkway 6th Floor, SM Aura Premier, Taguig City, Luzon 1630 Philippines",4.5,"Niu's guest can relish on a wide and comprehensive menu that exhibit the techniques and finesse of an international culinary team molded at several award-winning establishments. Take pleasure in an offer of a variety of cuisines which ranges to Mediterranean, Chinese, Japanese, French, and Italian, primed to satisfy your cravings. Prepped with premium ingredients and fine cooking, you are guaranteed to have the most luxurious and worth it meal. Niu chooses nothing but the freshest and the most premium ingredients, every dish prepared for a luxurious feast. Varying from a number of ingredients from global cuisines and much more, you can be sure that Niu selects only the best. With its carefully","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Drinks","Chinese, Filipino, Sushi, Asian, International","Reservations, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service, Buffet",4.0,4.5,4.0,4.5,"₱1,014 - ₱1,521"
/Restaurant_Review-g298452-d2086003-Reviews-Cocos-Pasay_Metro_Manila_Luzon.html,Cocos,254,"CCP Complex Roxas Boulevard, Pasay, Luzon 1300 Philippines",4.5,"Cocos, (formerly known as Sunset Bar) is the metro’s newest al-fresco dining destination highlighting the magnificent Manila Sunset views and the hotel’s lush greens. Daily a la carte menu offers local culinary favorites, Asian fusion of flavors, and international specialties perfect for that outdoor lunch and dinner setting. Marvel at the relaxing ambiance or enjoy the refreshing poolside haven at Cocos.","Vegetarian Friendly, Gluten Free Options","Dinner, Brunch, Lunch","Bar, International","Outdoor Seating, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Free Wifi, Table Service, Reservations, Valet Parking",4.5,4.5,4.0,4.5,
