name,rating,ratingDate,title,content,visit_date,url
The Bayleaf Intramuros,5.0,Jun 2023,Excellent hotel within Manila's historical district,"Management was very gracious to accommodate a voucher I purchased during pandemic.  We enjoyed our room with very nice view of Manila's historical area. F&B is great, the truffle pasta from Raffaele Italian outlet is to die for, and at very reasonable price point. We enjoyed dinner and drinks at Skydeck, among Manila's finest roof deck bars, with stunning view of Manila skyline.  We toured the old churches and establishments very near the hotel  (i.e., Manila Cathedral, San Agustin Church, coffee shops, and restos). This hotel is our favorite even during New Year's Eve.  One of the best in the Philippines in terms of value. Keep it up and more success!",June 2023,/ShowUserReviews-g298573-d2410887-r897788141-The_Bayleaf_Intramuros-Manila_Metro_Manila_Luzon.html
The Bayleaf Intramuros,5.0,Jun 2023,Excellent stay,Exceptional service. Staffs are very polite and immediately attend to needs. Very spacious room. Super clean bathroom and spacious as well Comfortable and clean bed  We enjoyed our stay. Thank you so much to Bayleaf Intramuros,June 2023,/ShowUserReviews-g298573-d2410887-r897249779-The_Bayleaf_Intramuros-Manila_Metro_Manila_Luzon.html
The Bayleaf Intramuros,4.0,Jun 2023,Nice stay ,We booked an overnight stay there to roam around intramuros all day. It was a nice experience given the pandemic protocols were still on. We very much enjoyed our stay. From the sky deck you can get an awesome view. In the mornings you can even get a glimpse of the sea. ,August 2022,/ShowUserReviews-g298573-d2410887-r895880882-The_Bayleaf_Intramuros-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,3.0,20 Aug,4 days in Lucky Chinatown Hotel,"The toilet was stinks, asked the housekeeping to fixed that but until end of my check out still the smell comes out from it. Some staff were not so professional/ no manner, first I just ignore it but when it happened to me for 2 and third time I couldn't handle it and talk to the staff but still I think the same guy did it again. The new ones are more polite. ",August 2023,/ShowUserReviews-g298573-d16817438-r911640101-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,5.0,Jul 2022,Binondo hotel and events gem!,"We use the Escolta conference hall for a PWD event for about 60 staff and participants. The hall was surprisingly spacious with a modern interior and accessible with an escalator. The buffet food is excellent. The staffs are accommodating and polite. Sir Ken made sure that everything on their end ran smoothly. We used the Junior suite for a night, and so far, it is better than any other hotels in the area - with a sala, 2 TVs, queen size bed, and a clean bathroom. It also has a connecting hall to the mall and a museum.",July 2022,/ShowUserReviews-g298573-d16817438-r850084947-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,5.0,Jul 2023,Lucky Hotel in Chinatown. I'll come back again and again,"Staff are so respectful and smiling folks. Amenities are okay. The security guard is very courteous. The aircon is noisy. But overall, excellent. Front desk staff are very warm welcoming. I will come back again and again. ",July 2023,/ShowUserReviews-g298573-d16817438-r900754739-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,4.0,Jun 2023,A Gem in the Chinatown,Great Value for Money! Modern Hotel that is annexed to a popular Mall. Nice staff and the rooms are big. You get complete amenities and the place is pristine. Hotel lobby is located in the 4th floor and rooms are on the 5th and 6th Floors. Thank you for the Birthday Cake and Greeting from your staff even if I arrived so late. I highly recommend this Hotel!,June 2023,/ShowUserReviews-g298573-d16817438-r894824084-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,4.0,Jun 2023,"Good Location and Facilities, but Eat Elsewhere","Great space, beautiful lobbies - there was even an art exhibit when we went. Located next to a mall with some good options for lunch and pasalubong.   Rooms are comfortable, staff were good. The shower works well, including the temperature options. Our room had a tub, which was a treat. :)  Downside - places aren't clearly marked, like the elevator on the 4th floor. Also the smell of the food cooking downstairs sometimes reaches the lobby of the 5th floor (not always a pleasant smell). Also the breakfast food options were really bad - just skip breakfast at this place. ",May 2023,/ShowUserReviews-g298573-d16817438-r894750711-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,5.0,Jun 2023,One of the best hotels in the heart of binondo!,"Amazing team led by Ms. Akit Sir Ken, kudos to our very attentive HK room attendant Sir Anz for being so prompt with our needs! Food is also amazing here. Highly recommended especially for debuts and weddings",June 2023,/ShowUserReviews-g298573-d16817438-r894342149-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,5.0,May 2023,Good service the guard and housekeeper and the receptionist last night,The housekeeper rent was so nice and the security guard was nice Roberto we still here for 12 days room 639 this is the 2nd stay here last time we stay 2 week too we from Australia and we will tell our friends how good the service here in hotel lucky Chinatown,May 2023,/ShowUserReviews-g298573-d16817438-r891816017-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,5.0,May 2023,Fabulous,"Rentz and all the crew were 👌 fabulous.  Always attentive, polite, and prompt. Will stay here again, the mall is so accessible next door. Fantastic experience..Thank you All!!  The rooms were clean. Comtrable bed ",May 2023,/ShowUserReviews-g298573-d16817438-r890802418-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,5.0,May 2023,Great staff,The service is good and the room is very big and beautiful. Thanks to Anz for the excellent and very entertaining service. I will come back here next time.  - ROOM 0504  Thank you Hotel Lucky Chinatown! ,May 2023,/ShowUserReviews-g298573-d16817438-r889465423-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
Hotel Lucky Chinatown,5.0,May 2023,Great Experience,"Hello  Hotel Lucky Chinatown. I would like to recommend and acknowledge Mr. Anz, your hotel room attendant for assisting us in our stay here in your hotel. His so helpful and friendly, they keep us accompany without any hesitation. They maintain our room so clean. Will surely recommend to our friends.  - Value for money - safe and clean - friendly staff - kind and helpful  Thank you!  From  Room 0602",April 2023,/ShowUserReviews-g298573-d16817438-r889298401-Hotel_Lucky_Chinatown-Manila_Metro_Manila_Luzon.html
City Garden Suites,4.0,Jul 2023,Great price quality,"This hotel in the heart of Ermita offers rather large rooms for a decent price. Rooms have all you need (AC, fridge, TV, good WiFi, hot shower etc. Clean rooms. My room did not have a great view but I could not be bothered as I was there only to sleep. Breakfast included ( egg station, some Asian dishes, bacon, fruit etc). The hotel seems popular with Philippino families, which gives it a nice flavor. Friendly and well trained staff. Large mall ( Robinson) within walking distance with many dining options although the hotel also a restaurant and a bar. ",July 2023,/ShowUserReviews-g298573-d477891-r906457865-City_Garden_Suites-Manila_Metro_Manila_Luzon.html
City Garden Suites,5.0,Jun 2023,Great stay for business ,"I had an interview at the us embassy. The hotel is near to alot of convenience stores restaurants and the embassy. It might be an older hotel, The room is clean and spacious. The towel bedding warn and cozy. My only grievance was the room service. It took more than two hours for my dinner to arrive. But the food was good. Maybe i was just hangry. ",June 2023,/ShowUserReviews-g298573-d477891-r896843457-City_Garden_Suites-Manila_Metro_Manila_Luzon.html
City Garden Suites,5.0,Jun 2023,A gem of a hotel ,What a great hotel. The staff were very friendly and polite. The room was a very good size and very clean and comfortable. The food was excellent and served by polite and professional staff. I look forward to staying there again. This is not my first visit here. The shopping mall is a short walk away and also nice bars are close by ,May 2023,/ShowUserReviews-g298573-d477891-r893686613-City_Garden_Suites-Manila_Metro_Manila_Luzon.html
City Garden Suites,4.0,Aug 2022,Good value for money,The city garden suites hotel is a good 3 star hotel. I have been staying there for years for my arrival night and departure night when I visit the Philippines. The hotel has good rooms with nice old style wooden floors. The showers work well and you have everything you can expect from a 3 star hotel. The hotel is safe with an in room locker and a security guard. The hotel really improved its breakfast (more choices and more fresh fruits) and it is close to Robinson mall and some nice night life places like Cowboy Grill and Calle 5. Furthermore it is within walking distance of Rizal park and the Roxas beach boulevard.,August 2022,/ShowUserReviews-g298573-d477891-r857726741-City_Garden_Suites-Manila_Metro_Manila_Luzon.html
City Garden Suites,1.0,Jul 2022,Exagerrated. Highway robbery.,"Greedy. You have to wash your own bed sheets. Be very careful not to leave a stain on the white, precious bed sheets. Desperation is in the air in this facility. They charged me because there is a stain in the bed sheets. I dont think they wash the bedsheets here. Unbelievable.",July 2022,/ShowUserReviews-g298573-d477891-r847918593-City_Garden_Suites-Manila_Metro_Manila_Luzon.html
City Garden Suites,1.0,Jul 2022,Hotel failed to refund money after denying guest because of covid  vaccination policy,Hotel sent a covid policy notice after the booking.  Stay was canceled because of it within hours of booking.  Hotel failed to refund money.  Very shady and poor customer service.  Be careful in the neighborhood.  Not as safe as other areas.    pro: Hotel is close to several attractions.,July 2022,/ShowUserReviews-g298573-d477891-r847601544-City_Garden_Suites-Manila_Metro_Manila_Luzon.html
City Garden Suites,5.0,Jul 2022,Excellent Customer Service.,"Arrived late Tuesday nite 6/28/22 for a 3 nite stay. Upon checking in i discovered  i left my laptop ,carry on and personal items in taxi. When i told the check in girl, Marian she immediately contacted hotel security  who ran their CCTV and retrieved the license plate of the airport taxi. Within  24 hours the head of security and his assistant  personally drove me to NIAA airport police station to pick up my lost laptop, carry on and personal property all intact. With out the hotel staff and security efforts  i would never have seen my expensive property again. Thank you City Gardens.Only hotel i will stay in when in Manila.",June 2022,/ShowUserReviews-g298573-d477891-r845955757-City_Garden_Suites-Manila_Metro_Manila_Luzon.html
