name,url,title,user_link,user_name,rating,content,visit_date,purpose,review_date
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r911412005-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,Not New but Spacious and Cozy 4-floor Mall,/Profile/MissHK2009,MissHK2009,4.0,The metro station is not next to the mall so need a few mins' walk. The mall is quite big and not too big like the SM Mall of Asia. Quite some decent restaurants and a big supermarket. Taxis are easy available. ,Aug 2023,Solo,",19 August 2023"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r897989125-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,Just right!,/Profile/pooldiver,PJB,5.0,After doing the malls in Makati,Jun 2023,Solo,",25 June 2023"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r886989178-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,"A large, rambling mall.",/Profile/TW893,WalkingPoint,3.0,What's to say? It's a large shopping mall with a wide range of shops to suit just about every taste. Good for a rainy day or a break from Manila streets!,Apr 2023,Solo,",20 April 2023"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r883705232-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,Ordinary shopping malls,/Profile/travelloos,Afief,3.0,"Ordinary shopping malls, a lot of food stalls and restaurant but mixed up with the shops/ within the same floor , they have 4 floors only and it seems old building too",Mar 2023,Solo,",26 March 2023"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r879542155-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,Massive mall,/Profile/JS-JN,JS-JN,4.0,This mall is massive and in several sectors which can make it difficult to navigate. So expect to walk a lot along lots of passage ways,Feb 2023,Solo,",21 February 2023"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r874444736-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,"Pickpockets everywhere! Be warned! Do not come to this mall by foot, take a taxi or Grab instead.",/Profile/Z6402TDjoec,Joe C,3.0,"A wonderful shopping mall. It has everything you could want, but watch your pockets carefully. I had mine unzipped even though I was very careful and guarding them while shopping around.",Jan 2023,Solo,",8 January 2023"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r874213501-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,Great shopping,/Profile/Victorianlad,Victorianlad,5.0,This shopping centre continues to easily meet the needs of most.,Nov 2022,,",7 January 2023"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r848219383-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,"Eat , Shop , Walk",/Profile/doctorfoxtrot,doctorfoxtrot,4.0,"Huge mall . It has almost everything that you are looking for . Except the ultra luxury boutiques. High in security. Not the shady feels. Lots of restaurants, shops , coffee places , supermarket and everything else.",Jul 2022,Family,",16 July 2022"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r821122282-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,SHopping Review,/Profile/bulkmjseeds,Bulk Marijuana Seeds,4.0,We went to here during a vacation and the feeling is the same as what you would feel in other branches. The prices of the products are almost the same.,Jan 2021,,",6 December 2021"
Robinsons Place Mall,/ShowUserReviews-g298573-d1157085-r781788956-Robinsons_Place_Mall-Manila_Metro_Manila_Luzon.html,Convenient,/Profile/cj11883,Cj118,4.0,All in one.. you can find most of the important shop here.... nice and safe place to shop and eat....,Jan 2021,Solo,",26 January 2021"
Robinsons Place Mall,,,,,,,,,
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r909481889-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Not like it used to be,/Profile/quazar010,Majeid D,1.0,Not as nice as it used to be. The stereo of the shows are broken. It's too loud and you don't understand what they are saying. The sun during summer is too hot for the show and they don't allow umbrellas near the sea lion. Some are attractions were closed. Overall it's almost not worth the money. Only the fish aquarium area and creepy crawlers were nice. Still feels it isn't worth the money spent,Sep 2022,Family,",11 August 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r903864998-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,"Noisy, crowded, cannot hear",/Profile/TBoneTravels,TBoneTravels,1.0,"Ocean Park has only two shows per day, 30 minutes each. Because their sound system is of such poor quality none of us could hear a word they said, just echoes over music; two English speakers and one Filipina. The exhibits were extremely crowded even on Tuesday. Several were closed for “ renovations”. The underwater exhibit was especially crowded in the glass tunnel through which everyone goes. ",Jul 2023,Family,",18 July 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r895128049-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Good experience,/Profile/wenciemaes2023,Wencie mae S,4.0,The place is good specially for kids. The part where you can see jellyfish in an aquarium is really mind blowing and relaxing. Me and my family also enjoyed the show of the sea lions and birds. Please work on your penguins area. It is fun to watch them outside but the smell is not well maintained.,May 2023,,",14 June 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r889542302-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Fairly underwhelming,/Profile/phillipn769,Phil N,2.0,"Seems that parts of the place is under some sort of construction, so a number of attractions were closed off. The oceanarium is one of the smallest I've been to (and I've been to many). I rushed to make the birds of prey and sea lion shows, and was surprised that you are forced to exit the park afterwards. Tickets are single entry and so you are unable to re-enter. So I missed out on a couple of things including the dancing fairies (jelly fish).",Apr 2023,Solo,",8 May 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r885112904-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Overpriced for the quality and maintenance level ,/Profile/Tin_Manila,Tin_Manila,3.0,"At 680 per person (for 8 attractions), we expected well maintained, properly curated and interesting attractions. There was a variety of animals for sure but their aquarium were either dirty or not properly labeled. We also got a bit lost transferring from one attraction to the other because of lacking directional signages. The toy exhibit was nothing compared to Yexel's Toy Museum.",Apr 2023,Family,",7 April 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r880335113-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Dont come with high expectations...,/Profile/JenCHABALMT,J Chan,3.0,"I came here with my parents who are in their 70s. (Tripadvisor only allows me to choose family- young kids or teens in the who was with you part fyi). We are big fans of aquariums. Have several tanks in our homes. Heard Ocean Park was supposed to be impressive. We were excited. Tried to look online and seemed like we could spend a whole day there. Walked in and out within 50 mins. And thats a slow walk. Yes there were some BIG fish we were impressed by, BUT we were expecting A LOT more. And I think thats the problem we ran into...we came in with high expectations. There is a touch the fish part...cool and different, but im surprised there wasnt a hand washing system close by to ensure clean hands are touching the fish water. (Maybe the constant disrespectful flash photography from others -you are asked to NOT use your flash-...or the screaming kids chasing each other didnt help the calm experience we were expecting.) ",Feb 2023,Family,",27 February 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r878035699-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,So Great For A First Time!,/Profile/monaocampo,Mona O,5.0,"We had an overnight stay (my husband, me and our son). We availed of the Hotel H2O's Valentine's Promo, which was really worth it! It's our first time in Ocean Park and we really enjoyed the Oceanarium, seeing the penguins and the back-to-back Birdshow & Sea Lion show where I also had a close encounter with Buddy the bird.",Feb 2023,,",9 February 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r876415448-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Superb,/Profile/eakajoy,EkAJoy,5.0,Superb visit at Manila Ocean park. Booking was easy and the staff are helpful. There were several spots and attractions to visit.,Jan 2023,,",26 January 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r875179974-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,very good,/Profile/Denis85_9,Denis85_9,4.0,We went here as the weather was not very nice...We spent a nice moment among a lot of Filipinos families. ,Dec 2022,,",15 January 2023"
Manila Ocean Park,/ShowUserReviews-g298573-d1137283-r872365204-Manila_Ocean_Park-Manila_Metro_Manila_Luzon.html,Nice place to visit,/Profile/kunal-explorer,Kunal B,4.0,Online ticketing was easy and entry at the ocean park was easy with pre-booked tickets. Several attractions to visit. My favorite was  oceanarium.,Nov 2022,,",21 December 2022"
Manila Ocean Park,,,,,,,,,
Manila Bay,/ShowUserReviews-g298573-d554239-r908320578-Manila_Bay-Manila_Metro_Manila_Luzon.html,Onetime Walk ,/Profile/rahuljasrotia,rahuljasrotia,4.0,"Nice Place to enjoy in evening, lot of eating options and a good view of the bay, This place is good with a walk way , but due to some construction work in the sea the experience is not so good. ",Jul 2023,Business,",6 August 2023"
Manila Bay,/ShowUserReviews-g298573-d554239-r900489316-Manila_Bay-Manila_Metro_Manila_Luzon.html,Sunset,/Profile/hieatsreych,Hieatsreych,4.0,"For the past 8 years, the Manila Bay area has been like a second home to me due to its proximity to my workplace.",Oct 2022,Couples,",4 July 2023"
Manila Bay,/ShowUserReviews-g298573-d554239-r885360223-Manila_Bay-Manila_Metro_Manila_Luzon.html,Nice Streep of beach,/Profile/regm889,regm889,3.0,"Nice bay for walk wide area, few stalls, jogging and stretching, bosts, not sand but tiny gravel around clean",Feb 2023,Friends,",8 April 2023"
Manila Bay,/ShowUserReviews-g298573-d554239-r878036434-Manila_Bay-Manila_Metro_Manila_Luzon.html,Watch Sunset Here Is Very Romantic!,/Profile/monaocampo,Mona O,5.0,"If you want to watch the sunset without having to spend too much, go for sunsets in Manila Bay! Just stay at seaside and do a picnic... it's fun!",Feb 2023,,",9 February 2023"
Manila Bay,/ShowUserReviews-g298573-d554239-r875897054-Manila_Bay-Manila_Metro_Manila_Luzon.html,Manila's Dolomite Beach,/Profile/petermY2777LY,Peter M,5.0,"Manila's  Dolomite Beach, is an artificial beach along Manila Bay in Manila, Philippines created through the process of beach nourishment.  It was formed in 2020 and is on Manila Bay in Roxas Boulevard  It covers a length of 2925 feet of Manila Baywalk",Aug 2022,,",21 January 2023"
Manila Bay,/ShowUserReviews-g298573-d554239-r853764605-Manila_Bay-Manila_Metro_Manila_Luzon.html,An excellent place to visit,/Profile/491glennw,Glenn W,5.0,"Not just a place for walking hand in hand with  a special someone given the great view of Manila Bay, but also a place to wine and dine. Lots of great restaurants and places to drink. Even if you don't stay at one of the two big luxury restaurants there, you can still have an enjoyable afternoon or sunset evening. Recommended for your visit to Manila. ",Jul 2022,,",12 August 2022"
